emoji,name,category,rgi,file,url,width,height,bytes,sha256
👎🏻,Thumbs Down,People & Body,1f44e_1f3fb,People Body/thumbs-down__1f44e_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44e_1f3fb/512.png,512,512,182137,26e741c0e58bb85a8684c2b3f136257084b11645d6d0d8ec2df63d4b26f5e078
👎🏼,Thumbs Down,People & Body,1f44e_1f3fc,People Body/thumbs-down__1f44e_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44e_1f3fc/512.png,512,512,168838,5d87efa4466bb20dce398c57574a9a6aa24f9ddb527e841d479f34648d6e5db3
👎🏽,Thumbs Down,People & Body,1f44e_1f3fd,People Body/thumbs-down__1f44e_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44e_1f3fd/512.png,512,512,160288,ce6ecd1ea7d6f6ce8be2aca83b0ba8f3b80d8a19d20cda7fa0318c3875c3f4a8
👎🏾,Thumbs Down,People & Body,1f44e_1f3fe,People Body/thumbs-down__1f44e_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44e_1f3fe/512.png,512,512,153537,a1ec1aaf862f1dde6e41d4a3dd72314f459354e8bdf226771c277d6b98ecf594
👎🏿,Thumbs Down,People & Body,1f44e_1f3ff,People Body/thumbs-down__1f44e_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44e_1f3ff/512.png,512,512,164615,171ee6f609ed275a4893f73eed508b22ae51bc68e8057b8a4fc244d73c4f20b7
✊,Raised Fist,People & Body,270a,People Body/raised-fist__270a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a/512.png,512,512,213426,019bd3c74b72e13f4fe97decb5b6648c65575dc0e6b95efdf83ff0b0cdf36892
✊🏻,Raised Fist,People & Body,270a_1f3fb,People Body/raised-fist__270a_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a_1f3fb/512.png,512,512,253961,3fa362eb4627ce460e0830520637fdacae3c98a567912fe53bf04e3e0bcf4e2d
✊🏼,Raised Fist,People & Body,270a_1f3fc,People Body/raised-fist__270a_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a_1f3fc/512.png,512,512,238646,808ac35c4f751e94bf4ffbc9f5e14e76dc3c740e607d3b44eca7f8608d281a23
✊🏽,Raised Fist,People & Body,270a_1f3fd,People Body/raised-fist__270a_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a_1f3fd/512.png,512,512,231548,f1dae07d83188dc91198fda9ea86535c5b5f8a84f195a0c65ba39d73e179e6f1
✊🏾,Raised Fist,People & Body,270a_1f3fe,People Body/raised-fist__270a_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a_1f3fe/512.png,512,512,216176,691dd44ab0b3e1562f628a16e9932cf9c68c01936667f62a69d371a67662eb7e
✊🏿,Raised Fist,People & Body,270a_1f3ff,People Body/raised-fist__270a_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/270a_1f3ff/512.png,512,512,220259,a481fa3556375eb10c8ff37aa87ffc1ba7fabded16f27e3a01b58759a7d02071
👊,Fist,People & Body,1f44a,People Body/fist__1f44a.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a/512.png,512,512,182997,1d04cf2ddfe1d511f5b947fa7c330151b2b31fe873d122f5cdda74e01d946700
👊🏻,Fist,People & Body,1f44a_1f3fb,People Body/fist__1f44a_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a_1f3fb/512.png,512,512,226631,bcb1c507db170940f328f81b0823730187bdb8abe0f89ed63769fdc9dc2000ff
👊🏼,Fist,People & Body,1f44a_1f3fc,People Body/fist__1f44a_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a_1f3fc/512.png,512,512,228675,950b060b8d1344f84ca0c505f3fa3038fc956a9daa4fd1a73589ea8ba84781bf
👊🏽,Fist,People & Body,1f44a_1f3fd,People Body/fist__1f44a_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a_1f3fd/512.png,512,512,217757,9ee5f8301977ae1105e97ad401702c9645026035a8debb5fa70d191694159e5e
👊🏾,Fist,People & Body,1f44a_1f3fe,People Body/fist__1f44a_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a_1f3fe/512.png,512,512,201417,38992a91ded791e0892815c7e690d38bc409dbd3e4bb01a5d0f42f227d012edc
👊🏿,Fist,People & Body,1f44a_1f3ff,People Body/fist__1f44a_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44a_1f3ff/512.png,512,512,193851,127dad1b85f32b9b49547173393f0a5bba7dc70d756343e08b2442b573bb1f4c
🤛,Fist Leftwards,People & Body,1f91b,People Body/fist-leftwards__1f91b.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b/512.png,512,512,148792,321b8e384b60f13eb40092e40465e070b07b781d1c326fc88b7921680574cd89
🤛🏻,Fist Leftwards,People & Body,1f91b_1f3fb,People Body/fist-leftwards__1f91b_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b_1f3fb/512.png,512,512,201631,2cb52759378b9057c068d3d1a0e268c086ccdd838514d788b70b96cc75dd8d65
🤛🏼,Fist Leftwards,People & Body,1f91b_1f3fc,People Body/fist-leftwards__1f91b_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b_1f3fc/512.png,512,512,164416,34bf2a128af64150bfb225d63e8516b5ce436a3ebde3a0a9ef291a13325c28ac
🤛🏽,Fist Leftwards,People & Body,1f91b_1f3fd,People Body/fist-leftwards__1f91b_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b_1f3fd/512.png,512,512,160507,5cf13085f1bd0d5f10f727f2d64d55c568c38cb4bb85d99289bcd1f9406ece44
🤛🏾,Fist Leftwards,People & Body,1f91b_1f3fe,People Body/fist-leftwards__1f91b_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b_1f3fe/512.png,512,512,152935,73cfce8d2e14a781bea628690b46889647a20f2ded7dc530c03b112f2448f9a8
🤛🏿,Fist Leftwards,People & Body,1f91b_1f3ff,People Body/fist-leftwards__1f91b_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91b_1f3ff/512.png,512,512,156707,4247d70dc4345b2fc56600ebad34290164e278e6bd3ffd3cfdd1840992b0b97a
🤜,Fist Rightwards,People & Body,1f91c,People Body/fist-rightwards__1f91c.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c/512.png,512,512,152617,7f4dba15d023e1c1f87694e7e531790b35b2d8b3d8874c863bedcb26f8790836
🤜🏻,Fist Rightwards,People & Body,1f91c_1f3fb,People Body/fist-rightwards__1f91c_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c_1f3fb/512.png,512,512,193180,4af1f88a40ae1673f630e9f8a2b7c6bb6ff9d559b0d518c078359167149386ce
🤜🏼,Fist Rightwards,People & Body,1f91c_1f3fc,People Body/fist-rightwards__1f91c_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c_1f3fc/512.png,512,512,189513,1dd08ed39dbe2b9a3233f43493754e60d892713350e87c8808f488af96995039
🤜🏽,Fist Rightwards,People & Body,1f91c_1f3fd,People Body/fist-rightwards__1f91c_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c_1f3fd/512.png,512,512,184745,80242f312b89ca66590cd5436ded943d5959d5dc2d6a29103c5f6a71b99d3158
🤜🏾,Fist Rightwards,People & Body,1f91c_1f3fe,People Body/fist-rightwards__1f91c_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c_1f3fe/512.png,512,512,175710,dada1dff09e3b0b2ecd1234b1591c82917929ee048a2d7135deb564ed935ef50
🤜🏿,Fist Rightwards,People & Body,1f91c_1f3ff,People Body/fist-rightwards__1f91c_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91c_1f3ff/512.png,512,512,186301,a60361105f9ea14932f747451da0b17a45e1b4919c947fbfc6d97ea8553d8454
👏,Clap,People & Body,1f44f,People Body/clap__1f44f.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f/512.png,512,512,144966,7a1d4e6daee1ad89f087b34b5baffbaafd0634f34d8f9070debedb6c529efa3d
👏🏻,Clap,People & Body,1f44f_1f3fb,People Body/clap__1f44f_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f_1f3fb/512.png,512,512,221016,53694bf4d7cd33ec9a15dd7cc22bf2e7c50f79709cbabb1a59b2484aeb35968a
👏🏼,Clap,People & Body,1f44f_1f3fc,People Body/clap__1f44f_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f_1f3fc/512.png,512,512,186665,ae0c25af0012013854828fc62ec1bb958edfc24f63996f2dc78744402f3d7f0c
👏🏽,Clap,People & Body,1f44f_1f3fd,People Body/clap__1f44f_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f_1f3fd/512.png,512,512,163186,0bff864a0a63ab01cd668b68f17b6d133a2f8c80d46b533a5af1486fc82ffcd4
👏🏾,Clap,People & Body,1f44f_1f3fe,People Body/clap__1f44f_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f_1f3fe/512.png,512,512,153849,8382e16d632649408b26322d0266dbebd68d75793a697b7b917f454c7f640c99
👏🏿,Clap,People & Body,1f44f_1f3ff,People Body/clap__1f44f_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f44f_1f3ff/512.png,512,512,150431,a8ec3c9b785a0099b3ec71582d4c45608ad00879029b3ae8b847babd7e040ffa
🙌,Raising Hands,People & Body,1f64c,People Body/raising-hands__1f64c.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c/512.png,512,512,124355,855204f33a9962f523b793dced273ba452903ad414bd95b0846fb215fab65005
🙌🏻,Raising Hands,People & Body,1f64c_1f3fb,People Body/raising-hands__1f64c_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c_1f3fb/512.png,512,512,151462,8005496ae13a9c4e118c7e0a97d243c31cd8308c1e06f0cbc5f1910386630275
🙌🏼,Raising Hands,People & Body,1f64c_1f3fc,People Body/raising-hands__1f64c_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c_1f3fc/512.png,512,512,145754,cf0146a5ac514922c6cd8e09a8e552b749b9dc360a33bf00a7914bc38bfb4362
🙌🏽,Raising Hands,People & Body,1f64c_1f3fd,People Body/raising-hands__1f64c_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c_1f3fd/512.png,512,512,144980,9b09a69f14cd0ce411ced8ffc03fbb42728d672c774af005a94d33058f7979d1
🙌🏾,Raising Hands,People & Body,1f64c_1f3fe,People Body/raising-hands__1f64c_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c_1f3fe/512.png,512,512,139058,bd45dc27ebeeebcdca5d7d84aaa81bcfc343d288fc8977c22888f315f66b25af
🙌🏿,Raising Hands,People & Body,1f64c_1f3ff,People Body/raising-hands__1f64c_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64c_1f3ff/512.png,512,512,138634,7bc6b0bf8b62c70390ead5918a163865f681dfa9be606dcaf5a31cf614239f8a
🫶,Heart Hands,People & Body,1faf6,People Body/heart-hands__1faf6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6/512.png,512,512,115824,43567ce91c34e433079a379a5374f76e29c8299201105ebcc632a68a77d1bb89
🫶🏻,Heart Hands,People & Body,1faf6_1f3fb,People Body/heart-hands__1faf6_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6_1f3fb/512.png,512,512,151506,423d2545b0458e65393fc51d8e7b14cc89472f9812e22f4431c4ab8753987e48
🫶🏼,Heart Hands,People & Body,1faf6_1f3fc,People Body/heart-hands__1faf6_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6_1f3fc/512.png,512,512,139953,d39180244b0be871bd6b2adad8ad28bbd26819f395c0e5d4c2945956ce173ac0
🫶🏽,Heart Hands,People & Body,1faf6_1f3fd,People Body/heart-hands__1faf6_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6_1f3fd/512.png,512,512,141709,2120f4045bdb66eacb7ba596810a1fd6a85e4f4dc285173373c96303117a33dc
🫶🏾,Heart Hands,People & Body,1faf6_1f3fe,People Body/heart-hands__1faf6_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6_1f3fe/512.png,512,512,135226,c6ba3994e3da6de27de19ebfd5a48860c28fe8b186e8c8b9c5916e64808a8669
🫶🏿,Heart Hands,People & Body,1faf6_1f3ff,People Body/heart-hands__1faf6_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf6_1f3ff/512.png,512,512,137819,85d48bbf740b20c04c679a54502a9a88ee9127566b19896658048988176d856c
👐,Open Hands,People & Body,1f450,People Body/open-hands__1f450.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450/512.png,512,512,107063,0da3bac6821b8378ad92e0616fd6870528ff93e4b6c262f818e51d4df102507b
👐🏻,Open Hands,People & Body,1f450_1f3fb,People Body/open-hands__1f450_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450_1f3fb/512.png,512,512,122165,a83c7650de8b60d01ad5e6cdcb0a2d1947196e39bb8c7cbce33be5cce8a25eba
👐🏼,Open Hands,People & Body,1f450_1f3fc,People Body/open-hands__1f450_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450_1f3fc/512.png,512,512,116200,3c0d3dd5f8a0a15c550e8d3f89281599866cf0c737b1fb91d85319792a7e88ec
👐🏽,Open Hands,People & Body,1f450_1f3fd,People Body/open-hands__1f450_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450_1f3fd/512.png,512,512,115310,4598a087e4381d68587347975738b9bed5ef6ef448b43b8d775175968ffa5e2a
👐🏾,Open Hands,People & Body,1f450_1f3fe,People Body/open-hands__1f450_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450_1f3fe/512.png,512,512,111307,aa7b8733934777302de08e132326b877cac5f41f0a180a57a4f3491365686632
👐🏿,Open Hands,People & Body,1f450_1f3ff,People Body/open-hands__1f450_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f450_1f3ff/512.png,512,512,109288,8750b8f81a45b0057ee69f3d879368084d3c8071358342124e10e43d04520b34
🤲,Palms Up,People & Body,1f932,People Body/palms-up__1f932.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932/512.png,512,512,147756,7012ebbc417151ef56142b012d0653dd903caef4cf23dccb0cc0cc3493bc6798
🤲🏻,Palms Up,People & Body,1f932_1f3fb,People Body/palms-up__1f932_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932_1f3fb/512.png,512,512,177877,9a3470e1168dd612776304d2a55b203c40ffeb88a8f65c99a6aebe190cf5b7d8
🤲🏼,Palms Up,People & Body,1f932_1f3fc,People Body/palms-up__1f932_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932_1f3fc/512.png,512,512,171591,a56300aade27c3bafc54ac16f80e57080581776b1b6211fcac69ab1102b69831
🤲🏽,Palms Up,People & Body,1f932_1f3fd,People Body/palms-up__1f932_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932_1f3fd/512.png,512,512,170521,f5814a4930cdce81b57df4f842db2cc63d18b49297e633c94d00c66e2fbb4ad7
🤲🏾,Palms Up,People & Body,1f932_1f3fe,People Body/palms-up__1f932_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932_1f3fe/512.png,512,512,161567,c0ab7d4fb66bb5d3a82fec7393251fe6a42239f45de3baed18e1bbbdcf63f884
🤲🏿,Palms Up,People & Body,1f932_1f3ff,People Body/palms-up__1f932_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f932_1f3ff/512.png,512,512,164350,062f951cecfa77674a77a4e6c1bed97ecff8e77f861437a4f7799a7317378c2c
🤝,Handshake,People & Body,1f91d,People Body/handshake__1f91d.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d/512.png,512,512,140599,e2e2bcdbbf92d743c4195fc5808b11624ed81fab9d8bf61213d1c0518742d40e
🤝🏻,Handshake,People & Body,1f91d_1f3fb,People Body/handshake__1f91d_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d_1f3fb/512.png,512,512,186313,8d1fb01338a84bf779191ae5c634a9523acbff7428ef5a55ea8387901e524841
🤝🏼,Handshake,People & Body,1f91d_1f3fc,People Body/handshake__1f91d_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d_1f3fc/512.png,512,512,176760,4f3d39a5df685734ec396f768ba48ecd9eb3f254d00aa5cdf0d77d7a934c2225
🤝🏽,Handshake,People & Body,1f91d_1f3fd,People Body/handshake__1f91d_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d_1f3fd/512.png,512,512,173959,45baf8a91946a493ba0cb1ee8104cab0ce6b12f1467c6d1790acdba5b265152d
🤝🏾,Handshake,People & Body,1f91d_1f3fe,People Body/handshake__1f91d_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d_1f3fe/512.png,512,512,167494,f30cdfb96a2a4c66fcae078370f9178107270d053eb8b6fbbb7e6c97323c19b2
🤝🏿,Handshake,People & Body,1f91d_1f3ff,People Body/handshake__1f91d_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f91d_1f3ff/512.png,512,512,146327,f305534a5123fc53f6835bfcb4ca0f38a8c24f1841f4ff1f4ed5f4901821767f
🫱🏻‍🫲🏼,Handshake,People & Body,1faf1_1f3fb_200d_1faf2_1f3fc,People Body/handshake__1faf1_1f3fb_200d_1faf2_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fb_200d_1faf2_1f3fc/512.png,512,512,174759,7ab2504dbb57d280468484753337afbd9d62c6400d11bfef95c7fa90eb8939c0
🫱🏻‍🫲🏽,Handshake,People & Body,1faf1_1f3fb_200d_1faf2_1f3fd,People Body/handshake__1faf1_1f3fb_200d_1faf2_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fb_200d_1faf2_1f3fd/512.png,512,512,175419,5b57bc83c7a2fd370a46ea241b89dfdc851eb683e501c45c2986771abe62b587
🫱🏻‍🫲🏾,Handshake,People & Body,1faf1_1f3fb_200d_1faf2_1f3fe,People Body/handshake__1faf1_1f3fb_200d_1faf2_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fb_200d_1faf2_1f3fe/512.png,512,512,174486,019a4d646cf5ef4452f8ff57a6a2f7d9263b9c2b4dc9a99cb2df8e17e20073d7
🫱🏻‍🫲🏿,Handshake,People & Body,1faf1_1f3fb_200d_1faf2_1f3ff,People Body/handshake__1faf1_1f3fb_200d_1faf2_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fb_200d_1faf2_1f3ff/512.png,512,512,172851,172e51b48be49a2f5f66a8c79bc3879f6e25a1f2f6b675e879de9953099e710f
🫱🏼‍🫲🏻,Handshake,People & Body,1faf1_1f3fc_200d_1faf2_1f3fb,People Body/handshake__1faf1_1f3fc_200d_1faf2_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fc_200d_1faf2_1f3fb/512.png,512,512,171046,6e203d6d305b1b769dc4f225eab4f57c50dd2068f921ff5812387eb385334236
🫱🏼‍🫲🏽,Handshake,People & Body,1faf1_1f3fc_200d_1faf2_1f3fd,People Body/handshake__1faf1_1f3fc_200d_1faf2_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fc_200d_1faf2_1f3fd/512.png,512,512,153758,282089a074f3256dd394c0d83486c182bf602d56ff3a9a945022201040ca5d33
🫱🏼‍🫲🏾,Handshake,People & Body,1faf1_1f3fc_200d_1faf2_1f3fe,People Body/handshake__1faf1_1f3fc_200d_1faf2_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fc_200d_1faf2_1f3fe/512.png,512,512,153129,8f162a34d15ebe646b4852f2b3fae6fb5ff5739a899ea2cf9ccae2664291f625
🫱🏼‍🫲🏿,Handshake,People & Body,1faf1_1f3fc_200d_1faf2_1f3ff,People Body/handshake__1faf1_1f3fc_200d_1faf2_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fc_200d_1faf2_1f3ff/512.png,512,512,152553,5f1faa86e661c41b5b532ea105adf6721c14b625093910f952f468c2e20bb877
🫱🏽‍🫲🏻,Handshake,People & Body,1faf1_1f3fd_200d_1faf2_1f3fb,People Body/handshake__1faf1_1f3fd_200d_1faf2_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fd_200d_1faf2_1f3fb/512.png,512,512,170822,2c71de194768c20bd6d9e2039d88a32c435c8a358a0783663ee3b0baeaf96cad
🫱🏽‍🫲🏼,Handshake,People & Body,1faf1_1f3fd_200d_1faf2_1f3fc,People Body/handshake__1faf1_1f3fd_200d_1faf2_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fd_200d_1faf2_1f3fc/512.png,512,512,154090,abd4aff29aecbfa4614219671f81a1fb4d8117ca3085a590decd91bcfd5bc119
🫱🏽‍🫲🏾,Handshake,People & Body,1faf1_1f3fd_200d_1faf2_1f3fe,People Body/handshake__1faf1_1f3fd_200d_1faf2_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fd_200d_1faf2_1f3fe/512.png,512,512,150473,52d9c4190c993b8ea3327b2ea8d4660066004cff2d47a796c6c82909ec71c11a
🫱🏽‍🫲🏿,Handshake,People & Body,1faf1_1f3fd_200d_1faf2_1f3ff,People Body/handshake__1faf1_1f3fd_200d_1faf2_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fd_200d_1faf2_1f3ff/512.png,512,512,149748,f82515f930ad5051b08755d8c43d6a49e4c4e3939a79176516cd7148a82a6480
🫱🏾‍🫲🏻,Handshake,People & Body,1faf1_1f3fe_200d_1faf2_1f3fb,People Body/handshake__1faf1_1f3fe_200d_1faf2_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fe_200d_1faf2_1f3fb/512.png,512,512,168601,cd135fd392a583feaea119236ada6d66bcc6f7d68a6b894fbbf60253b2a3be9e
🫱🏾‍🫲🏼,Handshake,People & Body,1faf1_1f3fe_200d_1faf2_1f3fc,People Body/handshake__1faf1_1f3fe_200d_1faf2_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fe_200d_1faf2_1f3fc/512.png,512,512,151784,e8e34bd285fd2c1e915dad714d6783f7f08f66ab9a20a3f94a7f7eef576147ad
🫱🏾‍🫲🏽,Handshake,People & Body,1faf1_1f3fe_200d_1faf2_1f3fd,People Body/handshake__1faf1_1f3fe_200d_1faf2_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fe_200d_1faf2_1f3fd/512.png,512,512,148861,118df02767f233c97024b7bbb3de63f676378327e3f6fc2b0a02cc3adbfda23c
🫱🏾‍🫲🏿,Handshake,People & Body,1faf1_1f3fe_200d_1faf2_1f3ff,People Body/handshake__1faf1_1f3fe_200d_1faf2_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3fe_200d_1faf2_1f3ff/512.png,512,512,146057,488a5142f9146edd1ddce1318559bf3463f87e52a547fc736d5f65d8b559333e
🫱🏿‍🫲🏻,Handshake,People & Body,1faf1_1f3ff_200d_1faf2_1f3fb,People Body/handshake__1faf1_1f3ff_200d_1faf2_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3ff_200d_1faf2_1f3fb/512.png,512,512,170984,7ae015c5d51c8d2e2cdfa75b0f31f4eec44158d03aa4862e68af296ea97c35dc
🫱🏿‍🫲🏼,Handshake,People & Body,1faf1_1f3ff_200d_1faf2_1f3fc,People Body/handshake__1faf1_1f3ff_200d_1faf2_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3ff_200d_1faf2_1f3fc/512.png,512,512,155079,905f7b151435d6ef4678d70618f88b33530be13022779ae16cfd355a146997a6
🫱🏿‍🫲🏽,Handshake,People & Body,1faf1_1f3ff_200d_1faf2_1f3fd,People Body/handshake__1faf1_1f3ff_200d_1faf2_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3ff_200d_1faf2_1f3fd/512.png,512,512,152566,1a30a4a5e1e558d4c9a24ab20389dca1a6e3d754ddab3d3d9c1c120268d83c43
🫱🏿‍🫲🏾,Handshake,People & Body,1faf1_1f3ff_200d_1faf2_1f3fe,People Body/handshake__1faf1_1f3ff_200d_1faf2_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1faf1_1f3ff_200d_1faf2_1f3fe/512.png,512,512,151711,330ed76ce4f9f2a1c6c3f71cbbfcab3d26d6b39fd4654d14eba7ef72f88a4c5d
🙏,Folded Hands,People & Body,1f64f,People Body/folded-hands__1f64f.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64f/512.png,512,512,104594,57f186f4a2379a783c0a5f148ceb7ae9be939441fa18deca9a1447ba4d7b5dc9
🙏🏻,Folded Hands,People & Body,1f64f_1f3fb,People Body/folded-hands__1f64f_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64f_1f3fb/512.png,512,512,118907,b058ec7829a577559c0593d62c940b976fa25fe82420c0964ebe5a875e823f7d
🙏🏼,Folded Hands,People & Body,1f64f_1f3fc,People Body/folded-hands__1f64f_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f64f_1f3fc/512.png,512,512,117974,38585daddc5d1c0958e21623a222aafd293496afdb6b12cd91ac9615f3f0f430
